COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;COD_GRUPO;Desc Grupo;
022521;G.R.HORUS 03 PTS COM ESP ROVERE ACETINADO;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
022522;COLCHAO PLATINUM 138X188X32;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022523;CABECEIRA PALLAS PLUS CEDRO/FENDI/CEDRO;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022524;COLCHAO PLATINUM 158X198X32;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022525;G.R.OMEGA TOP 06 PTS CEDRO/FENDI;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
022526;FRUTEIRA EM TURBO C/PEDRA GTO PRETA;;05;0503;050306;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA FRUTEIRA;1000;MOVEIS;
022527;FRUTEIRA EM TURBO C/PEDRA GTO BRANCA;;05;0503;050306;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA FRUTEIRA;1000;MOVEIS;
022529;CAB.BOX C/CRIADO LARINE 1,60 BR/BR LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022530;CAB.BOX C/CRIADO LARINE 1,60 BR/PT LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022531;CAB.BOX C/CRIADO LARINE 1,60 CARV.B/PT LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022532;CAB.BOX C/CRIADO LARINE 1,60 PT/CARV.B LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022533;CAB.BOX C/CRIADO LARINE 1,60 AV/NG LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022534;CAB.BOX C/CRIADO LARISSA 1.40/1.60 BR/PT/BR L;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022535;CAB.BOX C/CRIADO LARISSA 1.40/1.60 CARV/PT/BR;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022536;CAB.BOX C/CRIADO LARISSA 1.40/1.60 AV/PT/NG L;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022537;CAB.BOX C/CRIADO LARISSA 0,90 BR/PT/BR LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022538;CAB.BOX C/CRIADO LARISSA 0,90 CARV/PT/BR LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022539;CAB.BOX C/CRIADO LARISSA 0,90 AV/PT/NG LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022540;CAB.BOX C/CRIADO LARISSA 0,90 BR/RS/LI LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022541;CAMA JUVENIL SOLTEIRO 01 LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022542;CAMA ADSIVADA SOLTEIRO Nº401357 LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022543;CAMA ADSIVADA SOLTEIRO Nº401322 LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022544;CAMA ADSIVADA SOLTEIRO Nº401359 LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022545;CAMA ADSIVADA SOLTEIRO Nº401354 LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022546;CAMA ADSIVADA SOLTEIRO Nº401318 LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022547;SMARTPHONE ASUS ZENFONE GO 8GB DB DOURADO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022548;SMARTPHONE ASUS ZENFONE GO 8GB DB VERMELHO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022549;SMARTPHONE ASUS ZENFONE GO 8GB DB PRETO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022550;"TELEVISOR SMART 32"" PH32B51DSWG PHILCO";;01;0101;010106;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO SMART TV;1003;TV E VIDEO;
022551;G.ROUPA ELE E ELA 08PTS ROB/ROB;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
022552;G.ROUPA IMAGINARE 06PTS.CAR/CAR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
022553;CAB CASAL CARISMA ROB/ROB;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022554;COMODA SOFT IMAGINARE 2.4 CAR/CAR;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
022555;CAMA BAU 0,88 FRAMAR LARISSA ROV/CAST DUNA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022556;CAMA 1,38M FRAMAR NOCE/AVELA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022557;CAMA CASAL FRAMAR AMANDA AVELA/CAST;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022558;CAB.BOX 1,38 FRAMAR PALOMA CAST RELEV;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022559;CAB.BOX 1,38 FRAMAR ELISA CINZA CINZA/PRETO;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022560;CAB.BOX 1,58 FRAMAR ISIS CINZA;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022561;PAINEL CAPITONE 1,58 FRAMAR ISIS COR 013;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022562;CAB.BOX 138 FRAMAR MARINA AVELA/CAST;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022563;PAINEL CAPITONE 1,38 FRAMAR ISIS COR 022;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022564;CAMA CASAL ANA CAROLINA AV/NG LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022565;CAMA CASAL ANGELICA AV/NG LX;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
022566;LAIS 1,40/1,60 MR LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022567;BOX 1,40 MARINA BR/IMB LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022568;BOX 1,40 SAMARA CZ LX;;05;0501;050108;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CABECEIRA;1000;MOVEIS;
022569;SMARTPHONE LENOVO VIBE C2 16GB DB PRETO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022570;SMARTPHONE QUANTUM MUV DB AZUL;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022571;MESA RETANGULAR VIDRO INC/CROMADO 75,0X120,0;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
022572;CAD VINIL XADREZ BRCO C/PTO/CROM/JUNCO PTO;;05;0504;050402;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR CADEIRA;1000;MOVEIS;
022573;MESA RETANGULAR VIDRO INC/CROMADO 80,0X150,0;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
022574;CADEIRA VINIL AMARELO/CROMADA;;05;0503;050311;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA CADEIRA;1000;MOVEIS;
022575;CELULAR BLU Z3 Z090 DB PRETO AZUL;;02;0202;020202;CELULAR;CELULAR CELULAR;CELULAR CELULAR CELULAR;1002;CELULAR;
022576;CELULAR BLU Z3 Z090 DB PRETO VERMELHO;;02;0202;020202;CELULAR;CELULAR CELULAR;CELULAR CELULAR CELULAR;1002;CELULAR;
022577;COLC KING BEST 30CMX188CMX088 M.SUPER LASTI;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022578;COLC KING BEST 30CMX188CMX138 M.SUPER LASTIC;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022579;COLC KING BEST 30CMX198CMX158 M.SUPER LASTIC;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022580;BOX 154 KING BEST 30CMX1,88MX88CM;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022581;BOX 154 KING BEST 30CMX1,88MX138M;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022582;BOX 154 KING BEST 30CMX1,98MX79CM;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022583;BASE GAZIN SUEDE MARRON LISA 0,88X1,88X27CM;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022584;BASE GAZIN SUEDE MARRON LISA 1,38X1,88X27CM;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022585;BASE GAZIN SUEDE MARRON LISA 0,79X1,98X27CM;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022586;BASE GAZIN SUEDE MARRON LISA 0,96X2,03X27CM;;05;0509;050905;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO BASE BOX;1005;COLCHAO;
022587;COL UNIBOX ORT LONDON 138X188 MARRON;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022588;COL UNIBOX ORT LONDON 088X188 MARRON;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022589;REFRIGERADOR NR-BB52GV2BB NO FROST 423L IN BL;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022590;REFRIGERADOR NR-BT54PV1XB NO FROST 483L ACO E;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022591;SMARTPHONE SAMSUNG GAL J1 J120 OI BRANCO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022592;SMARTPHONE SAMSUNG GAL J1 J120 OI DOURADO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022593;COLCHAO TOP DREAM 138X188X27;;05;0509;050901;MOVEIS;MOVEIS COLCHAO;MOVEIS COLCHAO COLCHAO;1005;COLCHAO;
022594;REFRIGERADOR DFN42;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022595;REFRIGERADOR DFX42;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022596;REFRIGERADOR TF51 BR;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022597;REFRIGERADOR TF51X INOX;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022598;FOGAO 4Q BCO 50SPB;;03;0301;030101;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO FOGAO;1001;ELETRODOMESTICOS;
022599;REFRIGERADOR DFX39;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022600;REFRIGERADOR DB83;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022601;REFRIGERADOR DB83X;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022602;ADEGA 8 GARRAFAS ACS08;;03;0301;030115;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICOS ADEGA;1001;ELETRODOMESTICOS;
022603;ADEGA 12 GARRAFAS ACS12;;03;0301;030115;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICOS ADEGA;1001;ELETRODOMESTICOS;
022604;ADEGA 29 GARRAFAS ACD29;;03;0301;030115;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICOS ADEGA;1001;ELETRODOMESTICOS;
022605;LAVA LOUCA LI 10X;;03;0301;030110;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO LAVA-LOUCAS;1001;ELETRODOMESTICOS;
022609;PURIFICADOR DE AGUA PA25G;;03;0301;030108;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO PURIFICADOR;1001;ELETRODOMESTICOS;
022610;REFRIGERADOR DF80X;;03;0301;030104;ELETRO;ELETRO ELETRODOMESTICO;ELETRO ELETRODOMESTICO REFRIGERADOR;1001;ELETRODOMESTICOS;
022611;NOTEBOOK POSITIVO STILO ONE XC3550 32GB CINZA;;01;0103;010301;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA NOTEBOOK;1008;INFORMATICA;
022612;NOTEBOOK VAIO FIT 15F VJF153B0311W CI5 1TB BR;;01;0103;010301;TECNOLOGIA;TECNOLOGIA INFORMATICA;TECNOLOGIA INFORMATICA NOTEBOOK;1008;INFORMATICA;
022613;SMARTPHONE SAMSUNG GAL J1 J120 OI PRETO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022614;SMARTPHONE LENOVO VIBE B 8GB DB PRETO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022615;SMARTPHONE DL YZU DS41 DB PRETO;;02;0201;020101;CELULAR;CELULAR SMARTPHONE;CELULAR SMARTPHONE SMARTPHONE;1002;CELULAR;
022616;CELULAR RIU-I R200 DB PRETO-AZUL;;02;0202;020202;CELULAR;CELULAR CELULAR;CELULAR CELULAR CELULAR;1002;CELULAR;
022617;CELULAR RIU-I R200 DB PRETO-VERMELHO;;02;0202;020202;CELULAR;CELULAR CELULAR;CELULAR CELULAR CELULAR;1002;CELULAR;
022618;CELULAR RIU-I R200 DB PRETO-AMARELO;;02;0202;020202;CELULAR;CELULAR CELULAR;CELULAR CELULAR CELULAR;1002;CELULAR;
