,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
153,2017-12-14,19.43127286397155,15.010879590229452,28.326036032787613,19.43127286397155,19.43127286397155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0166156504292485,2.0166156504292485,2.0166156504292485,0.0,0.0,0.0,2.0166156504292485,2.0166156504292485,2.0166156504292485,0.0,0.0,0.0,21.4478885144008
154,2017-12-21,19.57358070692073,27.054696480323155,40.130674820424595,19.57358070692073,19.57358070692073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.374220076555458,12.374220076555458,12.374220076555458,0.0,0.0,0.0,14.175056848469366,14.175056848469366,14.175056848469366,12.374220076555458,12.374220076555458,12.374220076555458,1.8008367719139078,1.8008367719139078,1.8008367719139078,0.0,0.0,0.0,33.7486375553901
155,2017-12-28,19.71588854986991,12.248474139310877,25.421974155545296,19.71588854986991,19.71588854986991,-2.4676020700016412,-2.4676020700016412,-2.4676020700016412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6856168036541223,-0.6856168036541223,-0.6856168036541223,-2.4676020700016412,-2.4676020700016412,-2.4676020700016412,1.781985266347519,1.781985266347519,1.781985266347519,0.0,0.0,0.0,19.03027174621579
156,2018-01-04,19.858196392819085,14.486548338407319,27.67250822008497,19.858196392819085,19.858196392819085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6288675479001784,1.6288675479001784,1.6288675479001784,0.0,0.0,0.0,1.6288675479001784,1.6288675479001784,1.6288675479001784,0.0,0.0,0.0,21.487063940719263
157,2018-01-11,20.00050423576826,14.346123163633376,27.674303739838233,20.000504223648427,20.00050426843901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1362283679642382,1.1362283679642382,1.1362283679642382,0.0,0.0,0.0,1.1362283679642382,1.1362283679642382,1.1362283679642382,0.0,0.0,0.0,21.1367326037325
158,2018-01-18,20.14281207871744,14.082175525047353,26.82616663028696,20.14281203300127,20.142812164023074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36293685455712243,0.36293685455712243,0.36293685455712243,0.0,0.0,0.0,0.36293685455712243,0.36293685455712243,0.36293685455712243,0.0,0.0,0.0,20.505748933274564
159,2018-01-25,20.28511992166662,12.866479066195248,26.497653558221764,20.28511983987967,20.285120053409504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4201458169373414,-0.4201458169373414,-0.4201458169373414,0.0,0.0,0.0,-0.4201458169373414,-0.4201458169373414,-0.4201458169373414,0.0,0.0,0.0,19.864974104729278
160,2018-02-01,20.427427764615796,12.984817353149376,25.90561469075278,20.427427633138805,20.427427941544543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8543541607780973,-0.8543541607780973,-0.8543541607780973,0.0,0.0,0.0,-0.8543541607780973,-0.8543541607780973,-0.8543541607780973,0.0,0.0,0.0,19.5730736038377
161,2018-02-08,20.569735607564972,13.025715735247768,26.36937349833517,20.569735415703327,20.56973585943645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7378262756997933,-0.7378262756997933,-0.7378262756997933,0.0,0.0,0.0,-0.7378262756997933,-0.7378262756997933,-0.7378262756997933,0.0,0.0,0.0,19.83190933186518
162,2018-02-15,20.71204345051415,13.858822293786961,26.840094439270974,20.71204318770775,20.712043789173407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29618564336834924,-0.29618564336834924,-0.29618564336834924,0.0,0.0,0.0,-0.29618564336834924,-0.29618564336834924,-0.29618564336834924,0.0,0.0,0.0,20.4158578071458
163,2018-02-22,20.854351293463324,14.328722282996718,27.18041023844296,20.854350953260514,20.854351721733853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12109256764281684,-0.12109256764281684,-0.12109256764281684,0.0,0.0,0.0,-0.12109256764281684,-0.12109256764281684,-0.12109256764281684,0.0,0.0,0.0,20.73325872582051
164,2018-03-01,20.996659136412507,13.808464360468527,26.751675459628085,20.996658728242636,20.996659657257343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6319340266955069,-0.6319340266955069,-0.6319340266955069,0.0,0.0,0.0,-0.6319340266955069,-0.6319340266955069,-0.6319340266955069,0.0,0.0,0.0,20.364725109717
165,2018-03-08,21.138966979361683,13.320017830695527,26.362899733558677,21.13896648739768,21.13896757918197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.556044398230224,-1.556044398230224,-1.556044398230224,0.0,0.0,0.0,-1.556044398230224,-1.556044398230224,-1.556044398230224,0.0,0.0,0.0,19.58292258113146
166,2018-03-15,21.281274822310863,12.417435276640369,25.76715324898928,21.281274227051206,21.281275529326226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.121651436766196,-2.121651436766196,-2.121651436766196,0.0,0.0,0.0,-2.121651436766196,-2.121651436766196,-2.121651436766196,0.0,0.0,0.0,19.159623385544666
167,2018-03-22,21.423582665260042,12.933202981285373,25.932098539094415,21.42358197292621,21.423583469683344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9089582865958117,-1.9089582865958117,-1.9089582865958117,0.0,0.0,0.0,-1.9089582865958117,-1.9089582865958117,-1.9089582865958117,0.0,0.0,0.0,19.51462437866423
168,2018-03-29,21.56589050820922,14.764031409133962,27.437189777028127,21.56588970290175,21.565891428596068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306855080665966,1.0306855080665966,1.0306855080665966,-0.36272192651382784,-0.36272192651382784,-0.36272192651382784,1.0306855080665966,1.0306855080665966,1.0306855080665966,-1.3934074345804246,-1.3934074345804246,-1.3934074345804246,0.0,0.0,0.0,21.20316858169539
169,2018-04-05,21.708198351158394,13.727182464177197,27.086650992740303,21.708197471918925,21.70819940942353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3989206384706856,-1.3989206384706856,-1.3989206384706856,0.0,0.0,0.0,-1.3989206384706856,-1.3989206384706856,-1.3989206384706856,0.0,0.0,0.0,20.30927771268771
170,2018-04-12,21.85050619410757,13.297193248112544,26.43330412722973,21.850505185660722,21.850507375515594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9728506241964097,-1.9728506241964097,-1.9728506241964097,0.0,0.0,0.0,-1.9728506241964097,-1.9728506241964097,-1.9728506241964097,0.0,0.0,0.0,19.87765556991116
171,2018-04-19,21.992814037056753,13.478797065845233,26.86415322012574,21.99281292290016,21.992815364971875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0740985118784723,-2.0740985118784723,-2.0740985118784723,0.0,0.0,0.0,-2.0740985118784723,-2.0740985118784723,-2.0740985118784723,0.0,0.0,0.0,19.918715525178282
172,2018-04-26,22.13512188000593,14.803813925275287,28.086830071578827,22.135120618374422,22.13512336506078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6690644171759594,-0.6690644171759594,-0.6690644171759594,0.0,0.0,0.0,-0.6690644171759594,-0.6690644171759594,-0.6690644171759594,0.0,0.0,0.0,21.46605746282997
173,2018-05-03,22.277429722955105,17.641980270861207,30.506598746977968,22.27742831734054,22.277431349997357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8896961265534498,1.8896961265534498,1.8896961265534498,0.0,0.0,0.0,1.8896961265534498,1.8896961265534498,1.8896961265534498,0.0,0.0,0.0,24.167125849508555
174,2018-05-10,22.419737565904285,16.9412294597781,29.84678740619343,22.419735992447656,22.419739306877695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7901159517870013,-2.7901159517870013,-2.7901159517870013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0953392975703657,1.0953392975703657,1.0953392975703657,-2.7901159517870013,-2.7901159517870013,-2.7901159517870013,3.8854552493573675,3.8854552493573675,3.8854552493573675,0.0,0.0,0.0,23.51507686347465
175,2018-05-17,22.562045408853464,20.14345629174147,33.28571883693442,22.562043663108557,22.562047286891044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.863228565156907,3.863228565156907,3.863228565156907,0.0,0.0,0.0,3.863228565156907,3.863228565156907,3.863228565156907,0.0,0.0,0.0,26.42527397401037
176,2018-05-24,22.70435325180264,18.264613766268788,31.49076139376392,22.70435133558241,22.70435528071544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1518547609918426,2.1518547609918426,2.1518547609918426,0.0,0.0,0.0,2.1518547609918426,2.1518547609918426,2.1518547609918426,0.0,0.0,0.0,24.856208012794482
177,2018-05-31,22.846661094751813,16.71829643907178,29.640616728867318,22.84665907925963,22.846663320842598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445952709400818,0.5445952709400818,0.5445952709400818,0.0,0.0,0.0,0.5445952709400818,0.5445952709400818,0.5445952709400818,0.0,0.0,0.0,23.391256365691895
178,2018-06-07,22.988968937700996,16.476973253973938,30.24816135203544,22.988966733756975,22.98897130152228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333953845478584,0.43333953845478584,0.43333953845478584,0.0,0.0,0.0,0.43333953845478584,0.43333953845478584,0.43333953845478584,0.0,0.0,0.0,23.42230847615578
179,2018-06-14,23.13127678065017,18.095364999260106,31.241186834318427,23.131274415695778,23.131279303621895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4614766153271208,1.4614766153271208,1.4614766153271208,0.0,0.0,0.0,1.4614766153271208,1.4614766153271208,1.4614766153271208,0.0,0.0,0.0,24.59275339597729
180,2018-06-21,23.27358462359935,18.922639365752435,32.08876763059992,23.273582113133465,23.273587342810814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155582504048784,2.155582504048784,2.155582504048784,0.0,0.0,0.0,2.155582504048784,2.155582504048784,2.155582504048784,0.0,0.0,0.0,25.429167127648135
181,2018-06-28,23.415892466548527,18.642811011133535,31.42086825316448,23.415889834921884,23.415895359244526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7025057329452227,1.7025057329452227,1.7025057329452227,0.0,0.0,0.0,1.7025057329452227,1.7025057329452227,1.7025057329452227,0.0,0.0,0.0,25.11839819949375
182,2018-07-05,23.558200309497703,18.10101043982467,30.968592460242625,23.558197521490307,23.558203391227945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77484304125039,0.77484304125039,0.77484304125039,0.0,0.0,0.0,0.77484304125039,0.77484304125039,0.77484304125039,0.0,0.0,0.0,24.333043350748092
183,2018-07-12,23.700508152446886,17.959590101240764,30.840329761427093,23.70050514222437,23.70051143727089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508141082863083,0.5508141082863083,0.5508141082863083,0.0,0.0,0.0,0.5508141082863083,0.5508141082863083,0.5508141082863083,0.0,0.0,0.0,24.251322260733193
184,2018-07-19,23.84281599539606,18.35711007845383,31.911431802577198,23.842812813508175,23.84281950002439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2634778053692288,1.2634778053692288,1.2634778053692288,0.0,0.0,0.0,1.2634778053692288,1.2634778053692288,1.2634778053692288,0.0,0.0,0.0,25.106293800765286
185,2018-07-26,23.98512383834524,19.27608509212928,32.33014812506631,23.985120453968744,23.98512755050839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072475636702878,2.072475636702878,2.072475636702878,0.0,0.0,0.0,2.072475636702878,2.072475636702878,2.072475636702878,0.0,0.0,0.0,26.057599475048114
186,2018-08-02,24.127431681294414,19.921277065370127,32.992297131769824,24.127428147257117,24.127435595569867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2824899201826767,2.2824899201826767,2.2824899201826767,0.0,0.0,0.0,2.2824899201826767,2.2824899201826767,2.2824899201826767,0.0,0.0,0.0,26.40992160147709
187,2018-08-09,24.269739524243597,19.51915359616238,32.307078607065854,24.269735821457964,24.269743686953177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29544611658088127,-0.29544611658088127,-0.29544611658088127,0.0,0.0,0.0,0.0,0.0,0.0,1.9162660729240377,1.9162660729240377,1.9162660729240377,-0.29544611658088127,-0.29544611658088127,-0.29544611658088127,2.211712189504919,2.211712189504919,2.211712189504919,0.0,0.0,0.0,26.186005597167636
188,2018-08-16,24.412047367192773,20.367749337819113,33.3811835736997,24.41204347156128,24.4120517002356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5270572034113195,2.5270572034113195,2.5270572034113195,0.0,0.0,0.0,2.5270572034113195,2.5270572034113195,2.5270572034113195,0.0,0.0,0.0,26.939104570604094
189,2018-08-23,24.554355210141946,20.735055750136286,34.54024308814049,24.554351126406335,24.554359669924324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950418513911473,2.950418513911473,2.950418513911473,0.0,0.0,0.0,2.950418513911473,2.950418513911473,2.950418513911473,0.0,0.0,0.0,27.50477372405342
190,2018-08-30,24.69666305309113,20.54122032353129,33.34274350081828,24.696658742126793,24.696667678585406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2029813434881187,2.2029813434881187,2.2029813434881187,0.0,0.0,0.0,2.2029813434881187,2.2029813434881187,2.2029813434881187,0.0,0.0,0.0,26.899644396579248
191,2018-09-06,24.8389708960403,17.807768375096472,30.6732231165127,24.838966401897057,24.83897572792311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4421997323291274,-0.4421997323291274,-0.4421997323291274,0.0,0.0,0.0,-0.4421997323291274,-0.4421997323291274,-0.4421997323291274,0.0,0.0,0.0,24.396771163711175
192,2018-09-13,24.981278738989484,14.477611000846524,27.045287189714525,24.981274001084724,24.98128378726905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.799491165086794,-3.799491165086794,-3.799491165086794,0.0,0.0,0.0,-3.799491165086794,-3.799491165086794,-3.799491165086794,0.0,0.0,0.0,21.18178757390269
193,2018-09-20,25.123586581938657,12.863792803993656,26.39578357595743,25.123581632357965,25.1235918003576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47806558439744,-5.47806558439744,-5.47806558439744,0.0,0.0,0.0,-5.47806558439744,-5.47806558439744,-5.47806558439744,0.0,0.0,0.0,19.64552099754122
194,2018-09-27,25.26589442488784,14.234007296251498,26.940024227802404,25.265889343370333,25.265899866942572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.217196165324884,-4.217196165324884,-4.217196165324884,0.0,0.0,0.0,-4.217196165324884,-4.217196165324884,-4.217196165324884,0.0,0.0,0.0,21.048698259562954
195,2018-10-04,25.408202267837012,17.507050246514417,30.657789224372408,25.40819699971521,25.408207924962248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.368151018349923,-1.368151018349923,-1.368151018349923,0.0,0.0,0.0,-1.368151018349923,-1.368151018349923,-1.368151018349923,0.0,0.0,0.0,24.04005124948709
196,2018-10-11,25.550510110786192,18.847764364344403,32.5694966658338,25.55050459055477,25.55051595353971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23458304450371387,0.23458304450371387,0.23458304450371387,0.0,0.0,0.0,0.23458304450371387,0.23458304450371387,0.23458304450371387,0.0,0.0,0.0,25.785093155289907
197,2018-10-18,25.69281795373537,18.299409546892523,31.687127622804972,25.69281216500652,25.692824054943525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.020049807574597,-1.020049807574597,-1.020049807574597,0.0,0.0,0.0,-1.020049807574597,-1.020049807574597,-1.020049807574597,0.0,0.0,0.0,24.672768146160774
198,2018-10-25,25.835125796684547,15.418684405757935,28.679877706233846,25.835119799209938,25.835132231575585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9969705187485998,-3.9969705187485998,-3.9969705187485998,0.0,0.0,0.0,-3.9969705187485998,-3.9969705187485998,-3.9969705187485998,0.0,0.0,0.0,21.838155277935947
199,2018-11-01,25.97743363963373,13.081723756859315,26.298052091775382,25.977427442711484,25.977440267918972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.97743175918017,-5.97743175918017,-5.97743175918017,0.0,0.0,0.0,-5.97743175918017,-5.97743175918017,-5.97743175918017,0.0,0.0,0.0,20.00000188045356
200,2018-11-08,26.119741482582903,14.51792544803867,27.23286615170777,26.119735055202643,26.11974837585851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.209689004766241,-5.209689004766241,-5.209689004766241,0.0,0.0,0.0,-5.209689004766241,-5.209689004766241,-5.209689004766241,0.0,0.0,0.0,20.910052477816663
201,2018-11-15,26.262049325532082,17.523691867894787,30.777482305103277,26.262042657152314,26.26205647375896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2859240019721705,-2.2859240019721705,-2.2859240019721705,0.0,0.0,0.0,-2.2859240019721705,-2.2859240019721705,-2.2859240019721705,0.0,0.0,0.0,23.976125323559913
202,2018-11-22,26.40435716848126,20.493882587274456,33.77559205626785,26.404350293985672,26.40436456734313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7587731637928676,0.7587731637928676,0.7587731637928676,0.0,0.0,0.0,0.7587731637928676,0.7587731637928676,0.7587731637928676,0.0,0.0,0.0,27.163130332274125
203,2018-11-29,26.546665011430434,22.92763406088109,35.90069877324144,26.54665791419534,26.546672597716032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.378756669617275,2.378756669617275,2.378756669617275,0.0,0.0,0.0,2.378756669617275,2.378756669617275,2.378756669617275,0.0,0.0,0.0,28.92542168104771
204,2018-12-06,26.688972854379617,22.924966860538817,35.903272431572475,26.688965585000123,26.688980625388638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.522041720963481,2.522041720963481,2.522041720963481,0.0,0.0,0.0,2.522041720963481,2.522041720963481,2.522041720963481,0.0,0.0,0.0,29.2110145753431
205,2018-12-13,26.83128069732879,22.314610325321816,35.869907702351696,26.83127313148075,26.831288790581837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087867099692014,2.087867099692014,2.087867099692014,0.0,0.0,0.0,2.087867099692014,2.087867099692014,2.087867099692014,0.0,0.0,0.0,28.919147797020806
206,2018-12-20,26.973588540277973,22.388879782248324,35.282237913238916,26.97358074146031,26.97359695902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8170837749345363,1.8170837749345363,1.8170837749345363,0.0,0.0,0.0,1.8170837749345363,1.8170837749345363,1.8170837749345363,0.0,0.0,0.0,28.79067231521251
207,2018-12-27,27.115896383227145,22.37129379941434,35.387589001184786,27.11588841114522,27.11590497493569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7855501103695806,1.7855501103695806,1.7855501103695806,0.0,0.0,0.0,1.7855501103695806,1.7855501103695806,1.7855501103695806,0.0,0.0,0.0,28.901446493596726
208,2019-01-03,27.25820422617633,22.04277254422689,35.21004936771684,27.258195991494095,27.25821301940106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6786563875075613,1.6786563875075613,1.6786563875075613,0.0,0.0,0.0,1.6786563875075613,1.6786563875075613,1.6786563875075613,0.0,0.0,0.0,28.93686061368389
209,2019-01-10,27.4005120691255,22.41919683428246,35.00949012851314,27.400503573817844,27.400520950785456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24976220829507,1.24976220829507,1.24976220829507,0.0,0.0,0.0,1.24976220829507,1.24976220829507,1.24976220829507,0.0,0.0,0.0,28.65027427742057
210,2019-01-17,27.54281991207468,21.43772234302599,34.897523829814084,27.542811179420276,27.54282917638455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116418019046369,0.5116418019046369,0.5116418019046369,0.0,0.0,0.0,0.5116418019046369,0.5116418019046369,0.5116418019046369,0.0,0.0,0.0,28.054461713979318
