COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;Cod Grupo;Desc Grupo;ATIVO;
007038;TELEVISOR EM CORES CONJ.C RADIO TV 1421;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007039;TELEVISOR EM CORES  TELA PEQ.  TV 2021;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007054;TELEVISOR TOSHIBA TV 2999 KMS LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007090;TELEVISOR EM CORES TV 1495 JM LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007091;TELEVISOR EM CORES TV 2095 JM LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007155;TELEVISOR EM CORES  TELA GRD.  TF 2951;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007156;TELEVISOR EM CORES CONJ.C DVD PLAYER TVD 2950;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007191;TELEVISOR EM CORES TC 14 RM15L;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007192;TELEVISOR EM CORES TC 20 RM10L;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007253;RECEPTOR TVC 14 PT3131  78R;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007254;RECEPTOR TVC 20 PT3331  78R;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007255;RECEPTOR TVC 29 PT4635  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007606;TELEVISOR TOSHIBA TV 2157 NFS LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007615;TV TC 2004 PS STEREO MITSUBISHI LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007671;TELEVISOR COLOR 21 HPS 2118  tela plena;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007672;TV COLOR TV 2918USP SLIM CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007673;TELEVISOR COLOR 33 HPS 3301;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007688;TELEVISOR TV-1450 MAV U17 LET SEMP TCL;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007689;TELEVISOR SEMP TV 2050 MAV U17 LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007774;TELEVISOR CONJ.C RADIO TF 2952;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007806;TELEVISOR COLOR 14 HPS 149;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007807;TELEVISOR COLOR 20 HPS 2046;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007809;RECEPTOR TVC 21 PT5435  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007898;RECEPTOR TVC 29 PT5642  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007922;TELEVISOR EM CORES CONJUGADA C;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1000;MOVEIS;N;
007923;TELEVISOR EM CORES CONJ.C RADIO TV 2021;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007965;TV A CORES 21 TV 2118 USP AV CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
007966;TELEVISOR COLOR 20 HPS 2088 ST;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008008;TELEVISOR EM CORES TF 2150;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008285;TELEVISOR COLOR 21 COM DVD TVD 2101 FS CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008286;TELEVISOR COLOR 29 TVD 29CR CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008339;TELEVISOR COLOR 14 HPS 1473;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008363;TELEVISOR SEMP TV 1030 MAC LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008538;TELEVISOR COLOR 33   HPS 3301;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008539;TELEVISOR COLOR 34HPS 3407 FS;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008540;TELEVISOR HPS 14 C BATERIA;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008571;TELEVISOR EM CORES TC 21 FX30L;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008572;TELEVISOR EM CORES TC 29 FX30L;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008573;TELEVISOR EM CORES 29 PO TC 29Z99L;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008594;RECEPTOR TVL 20 PF8946  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008731;TELEVISOR LC 2010Z;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008900;TELEVISOR TV 1033;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008909;RECEPTOR TVC 21 PT6446  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008929;RECEPTOR TVC 14 PT3336  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008930;TV 20 PT9467C  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
008987;RECEPTOR TVC 29 PT5645  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009008;TELEVISOR EM CORES  TELA PEQ.;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009009;TELEVISOR EM CORES  TELA GD  TP 2920 PHILCO;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009010;TELEVISOR EM CORES TP 3320  TELA G  PHILCO;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009011;TELEVISOR EM CORES TP 2130 PHI;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009012;TELEVISOR EM CORES  TELA GD  TPF 2940 PHILCO;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009056;TELEVISOR A CORES KV 21 FS140 TRINIRON;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009057;TELEVISOR KV 29 FS140;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009172;TELEVISOR EM CORES TF 2140  TELA P;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009188;TELEVISOR EM CORES TPC 2910 PH;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009190;TELEVISOR SEMP TV 2051 NAV LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009201;RECEPTOR TVC 21 PT5433  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009237;TELEVISOR SEMP TV 1451 NAV LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009247;TELEVISOR TOSHIBA TV 2158 FS LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009248;RECEPTOR TVC 21 PT6456 78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009280;PTV 556 P B C RADIO AM FM PRECISION;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009316;TV 21 PT5433  78R 21I  20V  50HZ STEREO RF;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009432;TELEVISOR TOSHIBA TV 2959 FS LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009443;TELEVISOR TOSHIBA TV 2916 KMS LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009602;TELEVISOR EM CORES TF 2151;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009637;TV 20 PF 5121 78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009640;TV 42 PFL 7312 78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009648;RECEPTOR TVC 29 PT4647   78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009671;RECEPTOR TVC 29 PT6456  78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009758;TELEVISOR A CORES KV 21 FS150;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009769;TELEVISOR COLOR 29 TVS 2910 FS CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009786;TV PB 5 C RADIO AM FM TV 605;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009815;TELEVISOR LC 26 HL86;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009816;TELEVISOR LC 32 HL86;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009872;TELEVISOR EM CORES 21 CL21 K40 MQGXXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009873;TV EM CORES 29 CL29 K40 MQ2XXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009874;TELEVISOR EM CORES 21 CL21 Z30 MQLXXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009875;TELEVISOR EM CORES 29 CL29Z30 MQXXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009893;TELEVISOR TOSHIBA TV 2982 KMS LET;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009896;TELEVISOR LCD 20 PFL 5122;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009897;TELEVISOR LCD 26 PFL 5321;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009898;TELEVISOR LCD 32 PFL 5332;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009899;TELEVISOR LCD 42 PFL 5332;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009910;TELEVISOR TOSHIBA TV 3458 TELA PLANA;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009962;TV RECEPTOR TVC 21 PT5437  78 SAM;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009963;TV RECEPTOR TVC 29 PT 8457 78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
009994;TELEVISOR KLV  40 S 301;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010005;TELEVISOR CL-21 Z43MQ3XXAZ SLIM EM CORES;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010007;TV EM CORES COM LCD 40 LN40R71 BAX XAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010015;TELEVISOR TV-2134 SL SEMP TC;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010091;TV EM CORES 29 CL29 Z50 MQTXXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010092;TV LCD 32 pol LN32 R71BX XAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010093;TV LCD 19 LN19R81BX XAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010190;TELEVISOR EM CORES C LCD 40 LN;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010191;TELEVISOR EM CORES C LCD 52 LN;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010219;TV EM CORES 29 CL29 Z58 MQTXXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010220;TV EM CORES 21 CL21 Z58;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010222;TV LCD 26 pol LN26 R71BAX XAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010238;TV EM CORES 21 CL21 Z50 MQ3XXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010335;TELEVISOR TV 21 PT9467 78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010336;TELEVISOR TV 29 PT9467 78 SLIM;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010396;TELEVISOR EM CORES 29 pol CL29 Z43 MQVXXAZ;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010499;TELEVISOR 19 LCD LN19A330J1XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010500;TELEVISOR 40 LCD LN40A330J1XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010521;TV 20 POL.C 2040 CENTURY;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010522;TV 14 POL.C 1440 CENTURY;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010529;TELEVISOR COLOR 14 HPS 1497 CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010530;TELEVISOR COLOR 20 HPS 2097 CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010549;TV PB 10 C RADIO AM FM LENOXX 610;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010551;TELEVISOR COLOR 21 HPS 21 AVP STP CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010552;TELEVISOR COLOR 29 HPS 2991 FS CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010676;TV HBTV 3203 HD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010677;TV LCD 42;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010700;TV LCD 32 G30R LG;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010791;TELEVISOR TV-1452 AV SEMP TCL;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010814;TELEVISOR 26 LCD LN26A330J1XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010815;TELEVISOR 32 LCD LN32A330J1XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010993;TELEVISOR TOSHIBA TV2922;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010994;TELEVISOR TOSHIBA LCD 3241;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010995;TELEVISOR LCD LN 32 A330J1XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
010996;TV LCD LN 40 A550P3RXZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011180;TELEVISOR 21 CL21 A551ML4XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011182;TELEVISOR 29 CL29 A551 6Q9XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011184;TELEVISOR LCD 22 LN22 B350 F2XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011185;TELEVISOR LCD 26 LN26 B350 F1XZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011186;TELEVISOR LCD 32 LN32 B350;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011187;TELEVISOR LCD 37 LN37 B450 C4MXZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011188;TELEVISOR LCD 40 LN40 B450 C4MXZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011189;TELEVISOR LCD 40 LN40 B530 P2MXZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011242;TELEVISOR LCD  55 UN55 B6000VMXZD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011304;TV 14 LCD TL360 CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011453;TELEVISOR TV-2134 SL SEMP TCL;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011454;TV SEMP TV 2934 SL;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011483;TELEVISOR LCD 32 B530;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011552;TV LCD LC3245W;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011570;TV A CORES 14 TV 1418USP CCE;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011573;TV 19 LCD TL 470;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011630;TV LCD HD C CONV.DIGITAL HBTV 32D03HD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011631;TV LCD HD C CONV.DIGITAL HBTV 42D01FD;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011736;TELEVISOR LCD 40 PFL3605D 78;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011741;TV LCD SEMP LC3247 FADA;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
011742;TV LCD 26 SEMP LC2645W;;01;0101;010101;TECNOLOGIA;TECNOLOGIA TV E VIDEO;TECNOLOGIA TV E VIDEO TV;1003;TV E VIDEO;N;
