,Observed,trend,seasonal,resid
2016-07-19,3.0,2.6999999999999997,-0.6300484496124032,0.9300484496124035
2016-07-20,3.0,2.8333333333333335,-0.19519996476391824,0.36186663143058473
2016-07-21,4.0,2.933333333333333,-0.6917908738548274,1.7584575405214942
2016-07-22,2.0,2.8666666666666667,-0.7736090556730091,-0.09305761099365761
2016-07-23,2.0,2.85,-0.001128435517970391,-0.8488715644820297
2016-07-25,7.0,2.833333333333333,-0.4356245595489781,4.6022912262156455
2016-07-26,1.0,2.783333333333333,-0.19260130373502465,-1.5907320295983085
2016-07-27,2.0,2.816666666666667,0.39848396758280474,-1.2151506342494716
2016-07-28,0.0,2.833333333333333,-0.31663231148696264,-2.5167010218463703
2016-07-29,2.0,2.75,0.502359936575053,-1.2523599365750528
2016-07-30,2.0,2.666666666666667,0.32018939393939405,-0.986856060606061
2016-08-01,0.0,2.65,-0.0026788231148695465,-2.6473211768851304
2016-08-02,1.0,2.6333333333333337,0.024065362931642017,-1.6573986962649758
2016-08-04,4.0,2.65,-0.06663231148696266,1.4166323114869628
2016-08-05,5.0,2.8,0.37755373502466516,1.822446264975335
2016-08-06,5.0,2.85,0.403910324171952,1.746089675828048
2016-08-08,11.0,2.783333333333333,0.12949171952078925,8.087174947145877
2016-08-09,0.0,2.7,-0.4011284355179704,-2.2988715644820297
2016-08-10,2.0,2.5999999999999996,0.04189482029598302,-0.6418948202959827
2016-08-11,6.0,2.55,-0.02477184637068358,3.474771846370684
2016-08-12,4.0,2.416666666666667,-0.16004316420014106,1.743376497533474
2016-08-13,2.0,2.3333333333333335,0.30894908386187453,-0.642282417195208
2016-08-14,3.0,2.3666666666666667,0.48017882311486965,0.15315451021846366
2016-08-15,3.0,2.416666666666667,0.12336064129668783,0.4599726920366452
2016-08-16,0.0,2.45,0.40139094432699085,-2.851390944326991
2016-08-17,1.0,2.433333333333333,-0.14065451021846376,-1.2926788231148694
2016-08-18,2.0,2.466666666666667,-0.2955787526427061,-0.17108791402396067
2016-08-19,0.0,2.5,-0.17550299506694858,-2.3244970049330513
2016-08-20,3.0,2.45,0.05972427766032424,0.4902757223396756
2016-08-22,7.0,2.3666666666666663,0.932072762508809,3.701260570824525
2016-08-23,0.0,2.2666666666666666,-0.6300484496124032,-1.6366182170542634
2016-08-24,2.0,2.05,-0.19519996476391824,0.14519996476391842
2016-08-25,0.0,1.9,-0.6917908738548274,-1.2082091261451726
2016-08-26,0.0,1.9,-0.7736090556730091,-1.1263909443269908
2016-08-27,1.0,1.85,-0.001128435517970391,-0.8488715644820297
