ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-07-24,2018-07-24,58.51059633912501,30.91398546399134,117.45617373466142,58.51059633912501,58.51059633912501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.60700103455273,16.60700103455273,16.60700103455273,0.0,0.0,0.0,2.6427172419520235,2.6427172419520235,2.6427172419520235,13.964283792600709,13.964283792600709,13.964283792600709,0.0,0.0,0.0,75.11759737367774
2018-07-25,2018-07-25,58.44864538186265,28.60311579846071,117.23209138967935,58.44864538186265,58.44864538186265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.969695627660089,14.969695627660089,14.969695627660089,0.0,0.0,0.0,1.6700641366164048,1.6700641366164048,1.6700641366164048,13.299631491043682,13.299631491043682,13.299631491043682,0.0,0.0,0.0,73.41834100952273
2018-07-26,2018-07-26,58.3866944246003,29.664217840792013,115.98082462761015,58.3866944246003,58.3866944246003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9839225531635,14.9839225531635,14.9839225531635,0.0,0.0,0.0,2.552929546059752,2.552929546059752,2.552929546059752,12.430993007103746,12.430993007103746,12.430993007103746,0.0,0.0,0.0,73.3706169777638
2018-07-27,2018-07-27,58.32474346733795,32.87217692427584,116.45033484717662,58.32474346733795,58.32474346733795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73506907763645,17.73506907763645,17.73506907763645,0.0,0.0,0.0,6.353273571862908,6.353273571862908,6.353273571862908,11.38179550577354,11.38179550577354,11.38179550577354,0.0,0.0,0.0,76.0598125449744
2018-07-28,2018-07-28,58.262792510075606,29.650048106139213,112.41376123881996,58.262792510075606,58.262792510075606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1431511963204,14.1431511963204,14.1431511963204,0.0,0.0,0.0,3.9633153895476956,3.9633153895476956,3.9633153895476956,10.179835806772703,10.179835806772703,10.179835806772703,0.0,0.0,0.0,72.405943706396
2018-07-29,2018-07-29,58.200841552813266,4.1969229677948405,90.61801526677141,58.200841552813266,58.200841552813266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.545517659436705,-11.545517659436705,-11.545517659436705,0.0,0.0,0.0,-20.402090451008235,-20.402090451008235,-20.402090451008235,8.856572791571534,8.856572791571534,8.856572791571534,0.0,0.0,0.0,46.65532389337656
2018-07-30,2018-07-30,58.13889059555092,22.91129780689804,112.03986095930041,58.13889059555092,58.13889059555092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666113299915049,10.666113299915049,10.666113299915049,0.0,0.0,0.0,3.2197905649953866,3.2197905649953866,3.2197905649953866,7.446322734919665,7.446322734919665,7.446322734919665,0.0,0.0,0.0,68.80500389546597
2018-07-31,2018-07-31,58.0781247464974,23.99116231017976,111.64766096729535,58.0781247464974,58.0781247464974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628096074057238,8.628096074057238,8.628096074057238,0.0,0.0,0.0,2.6427172419250238,2.6427172419250238,2.6427172419250238,5.985378832132214,5.985378832132214,5.985378832132214,0.0,0.0,0.0,66.70622082055463
2018-08-01,2018-08-01,58.017358897443884,24.715195954265646,105.52027873941987,58.017358897443884,58.017358897443884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181142453144268,6.181142453144268,6.181142453144268,0.0,0.0,0.0,1.6700641366154223,1.6700641366154223,1.6700641366154223,4.511078316528846,4.511078316528846,4.511078316528846,0.0,0.0,0.0,64.19850135058815
2018-08-02,2018-08-02,57.95659304839036,19.326692020465877,106.74407040135793,57.95659304839036,57.95659304839036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.613771596798422,5.613771596798422,5.613771596798422,0.0,0.0,0.0,2.5529295460776553,2.5529295460776553,2.5529295460776553,3.060842050720767,3.060842050720767,3.060842050720767,0.0,0.0,0.0,63.57036464518878
2018-08-03,2018-08-03,57.89582719933684,21.497426470235464,104.74220614989085,57.89582719933684,57.89582719933684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024485859454627,8.024485859454627,8.024485859454627,0.0,0.0,0.0,6.353273571892659,6.353273571892659,6.353273571892659,1.6712122875619677,1.6712122875619677,1.6712122875619677,0.0,0.0,0.0,65.92031305879146
2018-08-04,2018-08-04,57.835061350283326,15.707942512930657,105.04244183171076,57.835061350283326,57.835061350283326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.340229795677841,4.340229795677841,4.340229795677841,0.0,0.0,0.0,3.9633153895622426,3.9633153895622426,3.9633153895622426,0.37691440611559823,0.37691440611559823,0.37691440611559823,0.0,0.0,0.0,62.17529114596117
2018-08-05,2018-08-05,57.77429550122981,-5.584145487427153,78.28289862671909,57.77429550122981,57.77429550122981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.192122622669146,-21.192122622669146,-21.192122622669146,0.0,0.0,0.0,-20.40209045100575,-20.40209045100575,-20.40209045100575,-0.7900321716633931,-0.7900321716633931,-0.7900321716633931,0.0,0.0,0.0,36.58217287856066
2018-08-06,2018-08-06,57.71352965217629,17.63053663281859,100.7450717490249,57.71352965217629,57.71352965217629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.418660593424066,1.418660593424066,1.418660593424066,0.0,0.0,0.0,3.219790564952574,3.219790564952574,3.219790564952574,-1.8011299715285085,-1.8011299715285085,-1.8011299715285085,0.0,0.0,0.0,59.132190245600356
2018-08-07,2018-08-07,57.65276380312277,16.25389770217793,102.20472894546873,57.65276380312277,57.65276380312277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010592833313453388,0.010592833313453388,0.010592833313453388,0.0,0.0,0.0,2.642717241936539,2.642717241936539,2.642717241936539,-2.632124408623085,-2.632124408623085,-2.632124408623085,0.0,0.0,0.0,57.66335663643622
2018-08-08,2018-08-08,57.59199795406925,10.660747437378827,99.56921760222262,57.59199795406925,57.59199795406925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5935461516984115,-1.5935461516984115,-1.5935461516984115,0.0,0.0,0.0,1.6700641366001816,1.6700641366001816,1.6700641366001816,-3.2636102882985925,-3.2636102882985925,-3.2636102882985925,0.0,0.0,0.0,55.99845180237084
2018-08-09,2018-08-09,57.53123210501573,14.584052994304345,101.13830439413383,57.53123210501573,57.53123210501573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1285780331942707,-1.1285780331942707,-1.1285780331942707,0.0,0.0,0.0,2.552929546095558,2.552929546095558,2.552929546095558,-3.681507579289829,-3.681507579289829,-3.681507579289829,0.0,0.0,0.0,56.40265407182146
2018-08-10,2018-08-10,57.470466255962215,15.562130009155831,104.24945586326754,57.470466255962215,57.470466255962215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4758798398454385,2.4758798398454385,2.4758798398454385,0.0,0.0,0.0,6.3532735718457785,6.3532735718457785,6.3532735718457785,-3.8773937320003387,-3.8773937320003387,-3.8773937320003387,0.0,0.0,0.0,59.946346095807655
2018-08-11,2018-08-11,57.4097004069087,12.239536366411473,98.98384639895862,57.4097004069087,57.4097004069087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11463165684180289,0.11463165684180289,0.11463165684180289,0.0,0.0,0.0,3.963315389568821,3.963315389568821,3.963315389568821,-3.848683732727019,-3.848683732727019,-3.848683732727019,0.0,0.0,0.0,57.5243320637505
2018-08-12,2018-08-12,57.34893455785517,31.725847659349512,118.209997786813,57.34893455785517,57.34893455785517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.52806671936128,41.52806671936128,41.52806671936128,0.0,0.0,0.0,0.0,0.0,0.0,17.527323016864557,17.527323016864557,17.527323016864557,41.52806671936128,41.52806671936128,41.52806671936128,-20.40209045100966,-20.40209045100966,-20.40209045100966,-3.598653251487061,-3.598653251487061,-3.598653251487061,0.0,0.0,0.0,74.87625757471973
2018-08-13,2018-08-13,57.288168708801656,13.772252203077517,100.27400213080008,57.288168708801656,57.288168708801656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348602220271864,0.08348602220271864,0.08348602220271864,0.0,0.0,0.0,3.219790564978202,3.219790564978202,3.219790564978202,-3.1363045427754837,-3.1363045427754837,-3.1363045427754837,0.0,0.0,0.0,57.37165473100438
2018-08-14,2018-08-14,57.22740285974814,15.046193137104531,100.87053409870028,57.22740285974814,57.22740285974814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16663816751878693,0.16663816751878693,0.16663816751878693,0.0,0.0,0.0,2.642717241909539,2.642717241909539,2.642717241909539,-2.476079074390752,-2.476079074390752,-2.476079074390752,0.0,0.0,0.0,57.39404102726692
2018-08-15,2018-08-15,57.16663701069462,16.383765841573283,98.86327127929974,57.16663701069462,57.16663701069462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03263906645576305,0.03263906645576305,0.03263906645576305,0.0,0.0,0.0,1.6700641365849396,1.6700641365849396,1.6700641365849396,-1.6374250701291768,-1.6374250701291768,-1.6374250701291768,0.0,0.0,0.0,57.19927607715039
2018-08-16,2018-08-16,57.105871161641105,16.8969025720966,99.23378396727225,57.105871161641105,57.105871161641105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9086974067032827,1.9086974067032827,1.9086974067032827,0.0,0.0,0.0,2.552929546067664,2.552929546067664,2.552929546067664,-0.6442321393643816,-0.6442321393643816,-0.6442321393643816,0.0,0.0,0.0,59.01456856834439
2018-08-17,2018-08-17,57.04510531258758,21.906961905766636,105.42349922272444,57.04510531258758,57.04510531258758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.829124752834731,6.829124752834731,6.829124752834731,0.0,0.0,0.0,6.353273571875094,6.353273571875094,6.353273571875094,0.4758511809596381,0.4758511809596381,0.4758511809596381,0.0,0.0,0.0,63.87423006542231
2018-08-18,2018-08-18,56.98433946353406,20.240094882988412,102.95009031794625,56.98433946353406,56.98433946353406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.655513320758525,5.655513320758525,5.655513320758525,0.0,0.0,0.0,3.963315389560124,3.963315389560124,3.963315389560124,1.692197931198401,1.692197931198401,1.692197931198401,0.0,0.0,0.0,62.639852784292586
2018-08-19,2018-08-19,56.923573614480546,-1.7159735318761176,82.59678648298264,56.923573614480546,56.923573614480546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.430030898344093,-17.430030898344093,-17.430030898344093,0.0,0.0,0.0,-20.40209045100717,-20.40209045100717,-20.40209045100717,2.972059552663078,2.972059552663078,2.972059552663078,0.0,0.0,0.0,39.49354271613645
2018-08-20,2018-08-20,56.86280776542703,20.775935869392015,109.99082323282134,56.86280776542703,56.86280776542703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.501265783047266,7.501265783047266,7.501265783047266,0.0,0.0,0.0,3.2197905649870195,3.2197905649870195,3.2197905649870195,4.281475218060247,4.281475218060247,4.281475218060247,0.0,0.0,0.0,64.3640735484743
2018-08-21,2018-08-21,56.80204191637351,22.786205271092584,107.32698765426866,56.80204191637351,56.80204191637351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228925677618628,8.228925677618628,8.228925677618628,0.0,0.0,0.0,2.642717241950266,2.642717241950266,2.642717241950266,5.586208435668361,5.586208435668361,5.586208435668361,0.0,0.0,0.0,65.03096759399214
2018-08-22,2018-08-22,56.74127606731999,22.355257632145513,107.7137635720276,56.74127606731999,56.74127606731999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.522749112407892,8.522749112407892,8.522749112407892,0.0,0.0,0.0,1.6700641366281654,1.6700641366281654,1.6700641366281654,6.8526849757797255,6.8526849757797255,6.8526849757797255,0.0,0.0,0.0,65.26402517972788
2018-08-23,2018-08-23,56.68051021826647,22.68502078252889,109.53808958279113,56.68051021826647,56.68051021826647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.601835719892449,10.601835719892449,10.601835719892449,0.0,0.0,0.0,2.5529295461107724,2.5529295461107724,2.5529295461107724,8.048906173781676,8.048906173781676,8.048906173781676,0.0,0.0,0.0,67.28234593815893
2018-08-24,2018-08-24,56.61974436921295,28.799248046775336,118.13714646189212,56.61974436921295,56.61974436921295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49858596576856,15.49858596576856,15.49858596576856,0.0,0.0,0.0,6.3532735719044116,6.3532735719044116,6.3532735719044116,9.145312393864145,9.145312393864145,9.145312393864145,0.0,0.0,0.0,72.11833033498151
2018-08-25,2018-08-25,56.558978520159435,29.496264883100228,115.71628301892254,56.558978520159435,56.558978520159435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.078888261297404,14.078888261297404,14.078888261297404,0.0,0.0,0.0,3.963315389551428,3.963315389551428,3.963315389551428,10.115572871745975,10.115572871745975,10.115572871745975,0.0,0.0,0.0,70.63786678145684
2018-08-26,2018-08-26,56.498212671105925,4.738930566048172,92.16691198231536,56.498212671105925,56.498212671105925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.464810198125434,-9.464810198125434,-9.464810198125434,0.0,0.0,0.0,-20.402090451008256,-20.402090451008256,-20.402090451008256,10.93728025288282,10.93728025288282,10.93728025288282,0.0,0.0,0.0,47.03340247298049
2018-08-27,2018-08-27,56.437446822052394,27.53268605484756,116.00987436508916,56.437446822052394,56.437446822052394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.812321412315145,14.812321412315145,14.812321412315145,0.0,0.0,0.0,3.2197905649958374,3.2197905649958374,3.2197905649958374,11.592530847319304,11.592530847319304,11.592530847319304,0.0,0.0,0.0,71.24976823436754
2018-08-28,2018-08-28,56.37668097299888,27.449401704856918,113.3316199993976,56.37668097299888,56.37668097299888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.711092098308887,14.711092098308887,14.711092098308887,0.0,0.0,0.0,2.642717241925592,2.642717241925592,2.642717241925592,12.068374856383292,12.068374856383292,12.068374856383292,0.0,0.0,0.0,71.08777307130777
2018-08-29,2018-08-29,56.31591512394536,28.957927220182263,115.57172515025755,56.31591512394536,56.31591512394536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.027188636562109,14.027188636562109,14.027188636562109,0.0,0.0,0.0,1.6700641365687143,1.6700641365687143,1.6700641365687143,12.357124499993391,12.357124499993391,12.357124499993391,0.0,0.0,0.0,70.34310376050746
2018-08-30,2018-08-30,56.25514927489184,27.14869341343504,114.94116815683071,56.25514927489184,56.25514927489184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.009441528926025,15.009441528926025,15.009441528926025,0.0,0.0,0.0,2.5529295460828783,2.5529295460828783,2.5529295460828783,12.456511982843145,12.456511982843145,12.456511982843145,0.0,0.0,0.0,71.26459080381787
2018-08-31,2018-08-31,56.19438342583833,34.07097557514232,117.26705918569473,56.19438342583833,56.19438342583833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.722967042123383,18.722967042123383,18.722967042123383,0.0,0.0,0.0,6.353273571895847,6.353273571895847,6.353273571895847,12.369693470227531,12.369693470227531,12.369693470227531,0.0,0.0,0.0,74.91735046796171
2018-09-01,2018-09-01,56.1336175767848,30.2397944667097,112.68830474060728,56.1336175767848,56.1336175767848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.068414970215674,16.068414970215674,16.068414970215674,0.0,0.0,0.0,3.963315389542733,3.963315389542733,3.963315389542733,12.105099580672942,12.105099580672942,12.105099580672942,0.0,0.0,0.0,72.20203254700047
2018-09-02,2018-09-02,56.07285172773128,5.674601613339799,89.08309065986647,56.07285172773128,56.07285172773128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.725953230478206,-8.725953230478206,-8.725953230478206,0.0,0.0,0.0,-20.402090451005023,-20.402090451005023,-20.402090451005023,11.676137220526819,11.676137220526819,11.676137220526819,0.0,0.0,0.0,47.34689849725308
2018-09-03,2018-09-03,56.012085878677766,26.968196908948656,112.92218826909348,56.012085878677766,56.012085878677766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.320542328339963,14.320542328339963,14.320542328339963,0.0,0.0,0.0,3.2197905649350163,3.2197905649350163,3.2197905649350163,11.100751763404949,11.100751763404949,11.100751763404949,0.0,0.0,0.0,70.33262820701773
2018-09-04,2018-09-04,55.95317196355621,25.700238224516212,111.40847202293035,55.95317196355621,55.95317196355621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.043579739077021,13.043579739077021,13.043579739077021,0.0,0.0,0.0,2.6427172418985947,2.6427172418985947,2.6427172418985947,10.400862497178428,10.400862497178428,10.400862497178428,0.0,0.0,0.0,68.99675170263323
2018-09-05,2018-09-05,55.894258048434644,27.746772883213982,112.85855444511662,55.894258048434644,55.894258048434644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2717519485969,11.2717519485969,11.2717519485969,0.0,0.0,0.0,1.6700641365976814,1.6700641365976814,1.6700641365976814,9.601687811999222,9.601687811999222,9.601687811999222,0.0,0.0,0.0,67.16600999703155
2018-09-06,2018-09-06,55.83534413331307,24.73623778765694,107.62973032527515,55.83534413331307,55.83534413331307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.283909231069881,11.283909231069881,11.283909231069881,0.0,0.0,0.0,2.552929546100782,2.552929546100782,2.552929546100782,8.7309796849691,8.7309796849691,8.7309796849691,0.0,0.0,0.0,67.11925336438296
2018-09-07,2018-09-07,55.77643021819151,27.688842526167168,110.53587245943996,55.77643021819151,55.77643021819151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.171463114948049,14.171463114948049,14.171463114948049,0.0,0.0,0.0,6.353273571886849,6.353273571886849,6.353273571886849,7.8181895430612025,7.8181895430612025,7.8181895430612025,0.0,0.0,0.0,69.94789333313956
2018-09-08,2018-09-08,55.71751630306994,22.857652904153195,111.56998639988402,55.71751630306994,55.71751630306994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85690487422838,10.85690487422838,10.85690487422838,0.0,0.0,0.0,3.9633153895493085,3.9633153895493085,3.9633153895493085,6.893589484679073,6.893589484679073,6.893589484679073,0.0,0.0,0.0,66.57442117729832
2018-09-09,2018-09-09,55.658602387948385,-2.949854009203836,83.80663151117228,55.658602387948385,55.658602387948385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.414716392398827,-14.414716392398827,-14.414716392398827,0.0,0.0,0.0,-20.402090451009673,-20.402090451009673,-20.402090451009673,5.987374058610849,5.987374058610849,5.987374058610849,0.0,0.0,0.0,41.24388599554956
2018-09-10,2018-09-10,55.59968847282682,20.585319517740135,102.94320834316838,55.59968847282682,55.59968847282682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.348558867231004,8.348558867231004,8.348558867231004,0.0,0.0,0.0,3.219790564960646,3.219790564960646,3.219790564960646,5.12876830227036,5.12876830227036,5.12876830227036,0.0,0.0,0.0,63.948247340057826
2018-09-11,2018-09-11,55.54077455770525,18.43851590568985,105.39353267695077,55.54077455770525,55.54077455770525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987884757988384,6.987884757988384,6.987884757988384,0.0,0.0,0.0,2.6427172419393212,2.6427172419393212,2.6427172419393212,4.345167516049063,4.345167516049063,4.345167516049063,0.0,0.0,0.0,62.52865931569363
2018-09-12,2018-09-12,55.4818606425837,18.72178609446478,101.97969837100955,55.4818606425837,55.4818606425837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331397439690411,5.331397439690411,5.331397439690411,0.0,0.0,0.0,1.6700641365824396,1.6700641365824396,1.6700641365824396,3.6613333031079724,3.6613333031079724,3.6613333031079724,0.0,0.0,0.0,60.81325808227411
2018-09-13,2018-09-13,55.42294672746212,20.295091655749648,104.22737199161028,55.42294672746212,55.42294672746212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6515983083342585,5.6515983083342585,5.6515983083342585,0.0,0.0,0.0,2.5529295460980923,2.5529295460980923,2.5529295460980923,3.0986687622361653,3.0986687622361653,3.0986687622361653,0.0,0.0,0.0,61.074545035796376
