ds,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-11,2018-01-11,6.512329588849806,-1.8435276413886985,21.953201404028807,6.512329588849806,6.512329588849806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4996992404780545,3.4996992404780545,3.4996992404780545,0.0,0.0,0.0,0.9937794523506505,0.9937794523506505,0.9937794523506505,2.5059197881274042,2.5059197881274042,2.5059197881274042,0.0,0.0,0.0,10.01202882932786
2018-01-12,2018-01-12,6.517189820712244,-2.1844200110833625,22.39736948975074,6.517189820712244,6.517189820712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9589704449636653,3.9589704449636653,3.9589704449636653,0.0,0.0,0.0,1.2381369710115062,1.2381369710115062,1.2381369710115062,2.7208334739521596,2.7208334739521596,2.7208334739521596,0.0,0.0,0.0,10.47616026567591
2018-01-13,2018-01-13,6.5220500525746825,-1.543503697434457,22.401591060676015,6.5220500525746825,6.5220500525746825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6113696538808617,3.6113696538808617,3.6113696538808617,0.0,0.0,0.0,0.7162829299852751,0.7162829299852751,0.7162829299852751,2.8950867238955866,2.8950867238955866,2.8950867238955866,0.0,0.0,0.0,10.133419706455545
2018-01-14,2018-01-14,6.526910284437122,-6.101043199018123,17.75897196502034,6.526910284437122,6.526910284437122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6358657068419242,-0.6358657068419242,-0.6358657068419242,0.0,0.0,0.0,-3.664426730309549,-3.664426730309549,-3.664426730309549,3.0285610234676246,3.0285610234676246,3.0285610234676246,0.0,0.0,0.0,5.891044577595197
2018-01-15,2018-01-15,6.531770516299561,-3.266270100026861,20.535759956435555,6.531770516299561,6.531770516299561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8620248479132124,2.8620248479132124,2.8620248479132124,0.0,0.0,0.0,-0.259773938842985,-0.259773938842985,-0.259773938842985,3.1217987867561976,3.1217987867561976,3.1217987867561976,0.0,0.0,0.0,9.393795364212775
2018-01-16,2018-01-16,6.536630748162,-3.289724988480353,20.559511627078113,6.536630748162,6.536630748162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6931166378702813,2.6931166378702813,2.6931166378702813,0.0,0.0,0.0,-0.48285843418898616,-0.48285843418898616,-0.48285843418898616,3.1759750720592677,3.1759750720592677,3.1759750720592677,0.0,0.0,0.0,9.229747386032281
2018-01-17,2018-01-17,6.541490980024438,-1.7930699574472029,22.214896682062456,6.541490980024438,6.541490980024438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651723669610601,4.651723669610601,4.651723669610601,0.0,0.0,0.0,1.4588597499946898,1.4588597499946898,1.4588597499946898,3.192863919615912,3.192863919615912,3.192863919615912,0.0,0.0,0.0,11.193214649635038
2018-01-18,2018-01-18,6.546351211886877,-0.6125700162887191,22.826518352043937,6.546351211886877,6.546351211886877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1685792034027696,4.1685792034027696,4.1685792034027696,0.0,0.0,0.0,0.9937794523425456,0.9937794523425456,0.9937794523425456,3.174799751060225,3.174799751060225,3.174799751060225,0.0,0.0,0.0,10.714930415289647
2018-01-19,2018-01-19,6.551211443749317,-1.6270956585815526,22.938951433928942,6.551211443749317,6.551211443749317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36277113002264,4.36277113002264,4.36277113002264,0.0,0.0,0.0,1.238136971010081,1.238136971010081,1.238136971010081,3.1246341590125595,3.1246341590125595,3.1246341590125595,0.0,0.0,0.0,10.913982573771957
2018-01-20,2018-01-20,6.556071675611755,-1.7444045846104133,22.801321582863018,6.556071675611755,6.556071675611755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7619712441605784,3.7619712441605784,3.7619712441605784,0.0,0.0,0.0,0.7162829299782552,0.7162829299782552,0.7162829299782552,3.045688314182323,3.045688314182323,3.045688314182323,0.0,0.0,0.0,10.318042919772333
2018-01-21,2018-01-21,6.560931907474194,-6.5127035594830245,17.389319728718856,6.560931907474194,6.560931907474194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7227255960060927,-0.7227255960060927,-0.7227255960060927,0.0,0.0,0.0,-3.6644267303108373,-3.6644267303108373,-3.6644267303108373,2.941701134304745,2.941701134304745,2.941701134304745,0.0,0.0,0.0,5.838206311468101
2018-01-22,2018-01-22,6.565792139336633,-2.6847650412684576,21.206540060053864,6.565792139336633,6.565792139336633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.556999362085396,2.556999362085396,2.556999362085396,0.0,0.0,0.0,-0.2597739388415435,-0.2597739388415435,-0.2597739388415435,2.81677330092694,2.81677330092694,2.81677330092694,0.0,0.0,0.0,9.122791501422029
2018-01-23,2018-01-23,6.570652371199072,-3.801979075187723,20.603576361561483,6.570652371199072,6.570652371199072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1924487473802303,2.1924487473802303,2.1924487473802303,0.0,0.0,0.0,-0.48285843418938035,-0.48285843418938035,-0.48285843418938035,2.6753071815696106,2.6753071815696106,2.6753071815696106,0.0,0.0,0.0,8.763101118579304
2018-01-24,2018-01-24,6.575512603061511,-1.7332101027457887,22.432662818008676,6.575512603061511,6.575512603061511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.980802470253426,3.980802470253426,3.980802470253426,0.0,0.0,0.0,1.4588597500009455,1.4588597500009455,1.4588597500009455,2.5219427202524813,2.5219427202524813,2.5219427202524813,0.0,0.0,0.0,10.556315073314938
2018-01-25,2018-01-25,6.580372834923949,-2.7822274509853653,22.33793525412788,6.580372834923949,6.580372834923949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3552688527431314,3.3552688527431314,3.3552688527431314,0.0,0.0,0.0,0.9937794523542901,0.9937794523542901,0.9937794523542901,2.3614894003888405,2.3614894003888405,2.3614894003888405,0.0,0.0,0.0,9.935641687667081
2018-01-26,2018-01-26,6.5852330667863885,-1.838478011075954,22.938484928546867,6.5852330667863885,6.5852330667863885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.436991432031213,3.436991432031213,3.436991432031213,0.0,0.0,0.0,1.2381369710171843,1.2381369710171843,1.2381369710171843,2.198854461014028,2.198854461014028,2.198854461014028,0.0,0.0,0.0,10.022224498817602
